user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
1013,Female,31,CA,Family,237,38,0.07,Desktop,0,1,1
1014,Other,28,DE,Family,258,20,0.51,Mobile,0,1,1
1015,Male,20,PK,Student,290,42,0.18,Mobile,0,1,0
1016,Other,22,US,Free,29,35,0.46,Web,9,0,0
1017,Female,22,US,Free,224,4,0.04,Web,13,0,0
1018,Other,51,DE,Family,199,35,0.51,Mobile,0,1,0
1019,Female,35,AU,Premium,34,42,0.15,Web,0,1,0
1020,Other,34,FR,Student,73,58,0.49,Mobile,0,1,1
1021,Other,33,PK,Free,140,40,0.27,Web,32,0,0
1022,Male,42,FR,Student,263,60,0.02,Web,0,1,1
1023,Female,16,AU,Premium,193,53,0.12,Mobile,0,1,0
1024,Male,51,IN,Premium,289,82,0.35,Mobile,0,1,0
1025,Male,56,DE,Free,211,86,0.48,Web,7,0,0
1026,Other,57,FR,Family,110,58,0.12,Desktop,0,1,0
1027,Other,21,FR,Family,52,32,0.21,Mobile,0,1,1
1028,Other,20,US,Premium,81,23,0.1,Mobile,0,1,0
1029,Female,53,CA,Premium,237,18,0.18,Web,0,1,0
1030,Other,40,US,Family,88,88,0.06,Desktop,0,1,0
1031,Male,30,UK,Free,10,57,0.05,Web,5,0,0
1032,Other,43,FR,Family,255,3,0.13,Desktop,0,1,0
1033,Other,53,CA,Family,276,4,0.49,Web,0,1,0
1034,Other,53,DE,Free,291,45,0.35,Web,10,0,0
1035,Other,52,AU,Premium,272,53,0.45,Web,0,1,0
1036,Male,34,UK,Free,254,74,0.6,Mobile,34,0,0
1037,Male,32,IN,Free,78,95,0.43,Desktop,26,0,0
1038,Other,22,CA,Student,78,9,0.21,Desktop,0,1,0
1039,Male,29,US,Student,228,27,0.42,Desktop,0,1,0
1040,Female,52,CA,Premium,38,92,0.28,Mobile,0,1,0
1041,Female,32,US,Family,131,41,0.36,Web,0,1,0
1042,Male,56,UK,Premium,273,21,0.31,Mobile,0,1,0
1043,Male,55,DE,Premium,161,4,0.03,Desktop,0,1,0
1044,Male,25,AU,Free,154,4,0.39,Mobile,14,0,1
1045,Male,36,UK,Premium,49,12,0.5,Desktop,0,1,0
1046,Female,46,US,Premium,32,84,0.24,Mobile,0,1,0
1047,Male,25,DE,Student,83,34,0.55,Desktop,0,1,0
1048,Male,58,FR,Free,59,26,0.37,Mobile,8,0,0
1049,Other,55,CA,Premium,67,83,0.16,Desktop,0,1,0
1050,Other,16,AU,Free,280,56,0.01,Mobile,35,0,0
1051,Male,20,DE,Student,85,41,0.34,Web,0,1,0
1052,Female,33,AU,Family,169,6,0.32,Mobile,0,1,0
1053,Female,55,US,Free,185,14,0.43,Mobile,30,0,0
1054,Male,40,CA,Free,37,71,0.51,Mobile,41,0,1
1055,Other,49,AU,Student,153,88,0.49,Web,0,1,1
1056,Female,32,DE,Family,221,96,0.37,Mobile,0,1,0
1057,Other,56,AU,Free,169,90,0.59,Desktop,33,0,0
1058,Male,54,US,Free,79,14,0.34,Desktop,40,0,0
1059,Male,21,UK,Student,44,41,0.31,Mobile,0,1,1
1060,Female,22,IN,Family,204,19,0.42,Web,0,1,0
1061,Male,24,AU,Family,181,75,0.58,Mobile,0,1,0
1062,Female,28,US,Student,57,12,0.14,Mobile,0,1,0
1063,Female,54,FR,Student,53,23,0.44,Mobile,0,1,0
1064,Female,28,US,Premium,201,54,0.41,Mobile,0,1,1
1065,Male,49,US,Premium,74,27,0.22,Mobile,0,1,0
1066,Male,26,IN,Free,95,50,0.26,Mobile,39,0,0
1067,Male,31,UK,Free,282,58,0.06,Desktop,15,0,1
1068,Female,46,CA,Family,54,79,0.23,Desktop,0,1,0
1069,Male,21,IN,Student,58,24,0.47,Web,0,1,0
1070,Other,32,IN,Family,219,25,0.06,Desktop,0,1,1
1071,Other,28,DE,Premium,178,14,0.35,Web,0,1,0
1072,Male,51,AU,Student,282,15,0.22,Mobile,0,1,0
1073,Other,45,DE,Student,243,9,0.02,Web,0,1,0
1074,Other,40,US,Family,175,20,0.41,Mobile,0,1,0
1075,Male,30,IN,Free,246,13,0.03,Web,13,0,1
1076,Other,43,UK,Premium,277,45,0.29,Web,0,1,0
1077,Female,32,PK,Family,69,8,0.57,Mobile,0,1,1
1078,Male,54,PK,Family,182,69,0.17,Mobile,0,1,0
1079,Female,23,UK,Student,176,57,0.11,Mobile,0,1,0
1080,Other,21,AU,Family,47,86,0.15,Mobile,0,1,0
1081,Male,41,IN,Family,256,20,0.46,Desktop,0,1,0
1082,Male,17,FR,Student,74,86,0.54,Desktop,0,1,0
1083,Male,46,PK,Student,111,19,0.06,Desktop,0,1,0
1084,Male,50,US,Free,50,39,0.31,Web,13,0,0
1085,Other,42,DE,Free,17,55,0.58,Mobile,49,0,1
1086,Female,46,UK,Student,85,75,0.15,Mobile,0,1,0
1087,Other,17,US,Family,177,79,0.38,Desktop,0,1,1
1088,Female,39,PK,Student,288,64,0,Web,0,1,1
1089,Male,51,PK,Premium,299,93,0.58,Web,0,1,0
1090,Other,25,DE,Family,242,19,0.4,Desktop,0,1,0
1091,Male,51,AU,Family,113,33,0.04,Desktop,0,1,1
1092,Male,25,PK,Student,24,60,0.57,Mobile,0,1,0
1093,Female,54,IN,Free,70,56,0.37,Desktop,14,0,0
1094,Other,37,UK,Student,194,62,0.04,Mobile,0,1,1
1095,Male,59,AU,Free,232,80,0.25,Web,45,0,0
1096,Female,47,FR,Family,52,7,0.45,Web,0,1,0
1097,Female,56,FR,Premium,186,2,0.36,Mobile,0,1,0
1098,Female,47,PK,Student,235,99,0.42,Mobile,0,1,0
1099,Female,32,IN,Free,175,12,0.54,Desktop,30,0,0
1100,Other,47,IN,Student,182,62,0.13,Desktop,0,1,1
1101,Other,46,IN,Premium,244,14,0.2,Web,0,1,0
1102,Male,47,FR,Family,240,47,0.16,Desktop,0,1,0
1103,Other,49,IN,Student,217,27,0.38,Desktop,0,1,0
1104,Other,32,FR,Family,106,5,0.28,Desktop,0,1,1
1105,Other,21,FR,Student,125,11,0.57,Desktop,0,1,1
1106,Female,41,FR,Free,298,30,0.42,Web,33,0,0
1107,Other,25,PK,Family,254,64,0.39,Web,0,1,0
1108,Other,25,IN,Premium,195,39,0.36,Desktop,0,1,0
1109,Female,45,US,Family,101,64,0.41,Web,0,1,0
1110,Female,30,DE,Family,32,42,0.52,Desktop,0,1,1
1111,Male,26,DE,Free,288,40,0.16,Web,44,0,1
1112,Male,42,PK,Free,262,41,0.17,Mobile,37,0,0
1113,Male,53,UK,Student,83,6,0.03,Mobile,0,1,0
1114,Other,35,UK,Student,255,34,0.02,Desktop,0,1,1
1115,Other,23,FR,Family,47,85,0.42,Web,0,1,0
1116,Other,55,IN,Free,180,93,0.6,Desktop,14,0,0
1117,Female,24,US,Student,232,71,0.23,Mobile,0,1,0
1118,Other,50,FR,Student,246,47,0.28,Web,0,1,1
1119,Male,44,IN,Student,11,74,0.47,Mobile,0,1,0
1120,Male,24,AU,Family,164,84,0.02,Desktop,0,1,1
1121,Male,26,IN,Free,284,14,0.5,Desktop,10,0,0
1122,Other,29,US,Premium,259,39,0.39,Mobile,0,1,1
1123,Male,20,DE,Student,226,82,0.53,Desktop,0,1,0
1124,Other,18,AU,Premium,111,42,0.54,Web,0,1,0
1125,Other,17,DE,Free,146,68,0.16,Web,12,0,1
1126,Male,21,AU,Free,129,5,0.02,Desktop,25,0,0
1127,Other,20,CA,Student,241,68,0.22,Mobile,0,1,0
1128,Female,27,IN,Free,144,75,0.2,Web,26,0,0
1129,Other,27,US,Free,284,57,0.14,Desktop,41,0,1
1130,Female,50,UK,Student,241,93,0.17,Web,0,1,1
1131,Male,26,FR,Premium,290,14,0.33,Mobile,0,1,0
1132,Female,23,FR,Student,137,39,0.49,Web,0,1,0
1133,Male,56,FR,Premium,187,60,0.14,Web,0,1,0
1134,Female,35,FR,Family,36,14,0.6,Web,0,1,0
1135,Male,56,UK,Family,106,5,0.55,Web,0,1,1
1136,Female,25,PK,Family,211,10,0.6,Mobile,0,1,0
1137,Female,44,AU,Family,64,88,0.24,Web,0,1,0
1138,Female,30,PK,Premium,49,75,0.36,Desktop,0,1,0
1139,Male,53,CA,Student,68,82,0.57,Web,0,1,1
1140,Male,31,US,Student,268,58,0.59,Web,0,1,0
1141,Female,52,UK,Premium,118,67,0.57,Mobile,0,1,0
1142,Female,31,AU,Free,200,50,0.33,Desktop,40,0,0
1143,Female,49,US,Free,13,96,0.05,Mobile,30,0,0
1144,Other,47,PK,Student,150,22,0.47,Mobile,0,1,0
1145,Other,30,IN,Family,43,7,0.04,Mobile,0,1,0
1146,Other,28,UK,Premium,298,12,0.59,Web,0,1,0
1147,Male,49,DE,Free,156,32,0.29,Desktop,33,0,0
1148,Female,23,AU,Family,27,72,0.01,Desktop,0,1,0
1149,Other,56,AU,Free,243,43,0.13,Desktop,10,0,0
1150,Female,38,FR,Family,282,48,0.57,Mobile,0,1,1
1151,Other,59,DE,Family,274,97,0.22,Web,0,1,0
1152,Female,52,UK,Family,253,50,0.25,Web,0,1,0
1153,Male,20,DE,Student,276,18,0.15,Web,0,1,1
1154,Male,38,US,Free,65,74,0.1,Web,28,0,0
1155,Female,24,IN,Free,12,99,0.17,Desktop,33,0,0
1156,Male,16,UK,Student,172,81,0.18,Web,0,1,0
1157,Female,17,FR,Family,183,1,0.17,Mobile,0,1,1
1158,Male,27,CA,Family,81,80,0.57,Mobile,0,1,0
1159,Female,43,DE,Student,214,94,0.28,Mobile,0,1,0
1160,Female,43,AU,Family,29,30,0.25,Web,0,1,0
1161,Female,38,FR,Premium,284,96,0.53,Web,0,1,0
1162,Male,19,PK,Student,257,91,0.48,Web,0,1,0
1163,Other,58,PK,Student,61,92,0.57,Web,0,1,0
1164,Female,35,FR,Student,53,25,0.06,Web,0,1,1
1165,Male,26,US,Premium,293,76,0.31,Mobile,0,1,0
1166,Other,25,CA,Free,205,47,0.54,Web,15,0,0
1167,Female,25,US,Premium,209,22,0.33,Web,0,1,0
1168,Male,34,AU,Student,242,28,0.43,Mobile,0,1,0
1169,Other,42,FR,Premium,88,48,0.15,Mobile,0,1,0
1170,Female,42,IN,Premium,99,67,0.26,Desktop,0,1,0
1171,Other,45,AU,Family,179,74,0.45,Desktop,0,1,0
1172,Female,35,UK,Family,174,66,0.56,Desktop,0,1,1
1173,Other,37,FR,Student,84,96,0.4,Mobile,0,1,0
1174,Other,17,UK,Student,275,78,0.11,Mobile,0,1,0
1175,Male,41,DE,Free,272,59,0.53,Web,21,0,0
1176,Female,49,AU,Student,252,72,0.4,Mobile,0,1,0
1177,Other,17,FR,Student,273,81,0.6,Mobile,0,1,0
1178,Other,47,AU,Premium,198,51,0.45,Desktop,0,1,0
1179,Male,17,US,Premium,172,49,0.56,Desktop,0,1,0
1180,Other,57,FR,Student,33,87,0.54,Web,0,1,1
1181,Female,43,IN,Premium,19,73,0.25,Desktop,0,1,0
1182,Female,59,IN,Student,254,46,0.45,Web,0,1,0
1183,Female,47,DE,Free,166,19,0.34,Desktop,36,0,0
1184,Other,39,CA,Student,215,89,0.45,Desktop,0,1,0
1185,Male,34,IN,Family,73,27,0.39,Mobile,0,1,1
1186,Male,21,IN,Family,247,30,0.42,Desktop,0,1,1
1187,Other,37,PK,Free,194,56,0.16,Web,13,0,0
1188,Other,47,IN,Student,193,55,0,Mobile,0,1,1
1189,Other,58,US,Student,31,28,0.01,Desktop,0,1,0
1190,Female,51,UK,Family,135,49,0.35,Desktop,0,1,1
1191,Female,34,DE,Student,99,67,0.26,Mobile,0,1,1
1192,Female,38,IN,Family,260,42,0.43,Web,0,1,0
1193,Female,24,IN,Premium,76,26,0.04,Desktop,0,1,0
1194,Male,57,DE,Student,221,41,0.35,Mobile,0,1,0
1195,Female,58,PK,Free,59,46,0.42,Mobile,5,0,0
1196,Male,58,AU,Family,80,50,0.32,Desktop,0,1,0
1197,Other,33,CA,Premium,295,99,0.54,Web,0,1,1
1198,Other,43,FR,Family,292,71,0.42,Web,0,1,0
1199,Female,39,CA,Family,133,74,0.21,Mobile,0,1,0
1200,Male,40,IN,Premium,191,88,0.52,Mobile,0,1,0
1201,Male,34,CA,Free,41,79,0.05,Mobile,39,0,1
1202,Male,20,AU,Premium,57,8,0.57,Desktop,0,1,0
1203,Female,35,CA,Free,251,27,0.52,Web,42,0,1
1204,Other,42,DE,Premium,22,80,0.45,Desktop,0,1,0
1205,Male,19,US,Free,32,62,0.19,Desktop,40,0,1
1206,Female,35,DE,Free,227,4,0.02,Web,32,0,0
1207,Other,48,UK,Family,228,20,0.32,Mobile,0,1,1
1208,Other,38,IN,Free,131,72,0.57,Mobile,37,0,0
1209,Female,19,DE,Free,96,67,0.27,Desktop,38,0,0
1210,Other,34,CA,Family,10,97,0.16,Desktop,0,1,0
1211,Male,29,IN,Family,57,31,0.03,Web,0,1,0
1212,Male,59,DE,Premium,51,30,0.03,Desktop,0,1,1
1213,Other,42,CA,Premium,51,78,0.06,Desktop,0,1,1
1214,Other,44,AU,Student,47,80,0.44,Mobile,0,1,0
1215,Female,25,FR,Family,120,52,0.32,Desktop,0,1,0
1216,Other,57,US,Family,101,32,0.17,Desktop,0,1,0
1217,Female,45,PK,Premium,240,48,0.5,Web,0,1,0
1218,Female,49,AU,Family,89,25,0.35,Web,0,1,0
1219,Female,51,UK,Free,45,61,0.37,Desktop,36,0,0
1220,Female,47,FR,Free,289,49,0.06,Web,47,0,0
1221,Female,53,AU,Free,280,74,0.39,Mobile,6,0,1
1222,Female,23,AU,Family,290,82,0.44,Desktop,0,1,1
1223,Other,47,IN,Family,100,26,0.06,Mobile,0,1,1
1224,Male,53,UK,Student,22,35,0.24,Mobile,0,1,1
1225,Female,39,US,Family,13,15,0.05,Web,0,1,0
1226,Female,26,PK,Student,245,71,0.37,Desktop,0,1,1
1227,Male,44,DE,Family,162,4,0.24,Web,0,1,0
1228,Male,24,US,Family,249,93,0.21,Desktop,0,1,0
1229,Other,41,CA,Free,218,6,0.13,Web,38,0,0
1230,Female,25,US,Family,22,87,0.27,Mobile,0,1,0
1231,Male,49,IN,Free,269,82,0.42,Desktop,5,0,1
1232,Female,39,US,Student,172,55,0.27,Desktop,0,1,0
1233,Other,39,DE,Family,10,36,0.04,Desktop,0,1,0
1234,Other,53,PK,Premium,93,28,0.45,Mobile,0,1,1
1235,Other,32,FR,Free,272,38,0.34,Mobile,20,0,0
1236,Male,27,CA,Family,53,82,0.48,Mobile,0,1,0
1237,Male,40,FR,Free,59,30,0.1,Web,44,0,0
1238,Male,51,AU,Premium,20,72,0.25,Mobile,0,1,0
1239,Female,52,UK,Premium,247,41,0.33,Desktop,0,1,0
1240,Other,40,CA,Premium,220,97,0.05,Desktop,0,1,0
1241,Other,23,DE,Premium,70,85,0.46,Mobile,0,1,0
1242,Female,42,UK,Premium,154,48,0.23,Desktop,0,1,0
1243,Male,18,UK,Premium,234,6,0.52,Desktop,0,1,1
1244,Male,20,AU,Free,158,95,0.13,Desktop,10,0,0
1245,Other,34,AU,Family,35,3,0.09,Desktop,0,1,1
1246,Other,59,CA,Free,233,80,0.16,Desktop,36,0,0
1247,Other,34,IN,Free,177,27,0.3,Web,22,0,1
1248,Other,42,DE,Free,193,28,0.55,Web,19,0,0
1249,Other,39,US,Family,67,38,0.06,Mobile,0,1,1
1250,Female,58,FR,Premium,244,4,0.37,Mobile,0,1,0
1251,Other,20,UK,Student,111,92,0.36,Desktop,0,1,1
1252,Female,52,US,Free,281,1,0.1,Web,47,0,0
1253,Male,55,PK,Free,222,74,0.49,Web,34,0,0
1254,Male,31,IN,Family,142,98,0.28,Desktop,0,1,1
1255,Female,20,DE,Family,188,10,0.33,Desktop,0,1,0
1256,Male,21,AU,Student,11,3,0.48,Desktop,0,1,1
1257,Other,27,UK,Premium,221,53,0.01,Mobile,0,1,1
1258,Other,57,IN,Student,76,9,0.11,Web,0,1,0
1259,Male,55,DE,Free,166,55,0.28,Web,32,0,0
1260,Other,32,CA,Free,180,91,0.37,Web,7,0,0
1261,Other,17,CA,Free,298,88,0.14,Mobile,37,0,0
1262,Male,38,DE,Free,71,85,0.4,Web,40,0,1
1263,Female,58,UK,Student,115,23,0.34,Desktop,0,1,0
1264,Male,42,UK,Family,193,66,0.22,Mobile,0,1,0
1265,Female,46,AU,Free,242,37,0.2,Web,34,0,0
1266,Male,51,UK,Premium,12,81,0.3,Mobile,0,1,0
1267,Female,17,PK,Student,116,40,0.01,Desktop,0,1,0
1268,Male,54,AU,Family,213,38,0.55,Desktop,0,1,1
1269,Other,35,DE,Free,246,46,0.13,Mobile,18,0,0
1270,Other,16,PK,Free,48,31,0.48,Desktop,44,0,0
1271,Male,57,AU,Family,133,19,0.12,Web,0,1,0
1272,Female,42,IN,Student,207,75,0.04,Web,0,1,0
1273,Female,31,UK,Free,180,7,0.44,Desktop,44,0,0
1274,Male,53,CA,Premium,79,74,0.05,Desktop,0,1,0
1275,Female,25,AU,Premium,294,74,0.36,Web,0,1,0
1276,Male,59,PK,Premium,118,39,0.01,Web,0,1,0
1277,Male,27,FR,Premium,205,53,0.42,Mobile,0,1,1
1278,Female,37,AU,Free,84,83,0.2,Web,7,0,0
1279,Other,34,AU,Premium,296,98,0.03,Mobile,0,1,0
1280,Male,36,PK,Student,281,27,0.08,Desktop,0,1,1
1281,Female,43,FR,Free,63,90,0.32,Web,49,0,1
1282,Female,40,PK,Free,219,71,0.2,Desktop,26,0,0
1283,Other,57,AU,Premium,63,73,0.1,Web,0,1,0
1284,Other,43,US,Family,261,55,0.15,Mobile,0,1,0
1285,Male,36,UK,Free,243,36,0.29,Desktop,32,0,1
1286,Female,33,PK,Premium,110,78,0.42,Web,0,1,0
1287,Other,37,AU,Student,41,98,0.04,Web,0,1,0
1288,Other,56,US,Premium,140,79,0.13,Web,0,1,0
1289,Male,45,US,Student,178,97,0.52,Desktop,0,1,0
1290,Male,29,DE,Student,179,13,0.43,Mobile,0,1,0
1291,Male,35,CA,Free,168,85,0.43,Mobile,39,0,0
1292,Female,24,FR,Premium,90,7,0.56,Web,0,1,0
1293,Male,44,CA,Free,296,90,0.15,Web,26,0,1
1294,Other,29,PK,Free,268,41,0.2,Web,38,0,1
1295,Other,47,IN,Free,80,39,0.31,Desktop,43,0,1
1296,Male,44,AU,Free,199,59,0.06,Desktop,32,0,0
1297,Male,53,DE,Student,116,37,0.44,Mobile,0,1,0
1298,Female,20,AU,Family,198,87,0.27,Web,0,1,0
1299,Female,25,UK,Family,201,31,0.17,Web,0,1,1
1300,Male,31,AU,Student,80,27,0.1,Web,0,1,0
1301,Other,41,AU,Student,222,90,0.58,Web,0,1,0
1302,Female,43,PK,Student,36,47,0.4,Web,0,1,1
1303,Female,18,US,Premium,113,92,0.04,Mobile,0,1,0
1304,Other,31,CA,Family,149,96,0.28,Desktop,0,1,0
1305,Male,44,AU,Free,34,50,0.15,Mobile,27,0,0
1306,Male,27,PK,Free,20,68,0,Mobile,45,0,0
1307,Other,21,CA,Free,198,46,0.49,Mobile,42,0,0
1308,Male,25,PK,Free,265,26,0.5,Desktop,14,0,0
1309,Male,43,IN,Premium,149,38,0.04,Desktop,0,1,0
1310,Other,52,CA,Family,217,72,0.13,Web,0,1,0
1311,Other,36,CA,Premium,54,24,0.56,Mobile,0,1,1
1312,Female,31,FR,Student,278,12,0.18,Web,0,1,1
1313,Other,41,US,Free,99,43,0.04,Web,19,0,0
1314,Male,57,US,Free,89,4,0.24,Web,27,0,1
1315,Female,46,FR,Family,245,65,0.57,Mobile,0,1,0
1316,Other,16,UK,Student,252,17,0.51,Mobile,0,1,0
1317,Male,20,PK,Premium,11,59,0.42,Web,0,1,1
1318,Male,55,CA,Student,29,2,0.27,Mobile,0,1,0
1319,Other,32,AU,Family,78,95,0.15,Web,0,1,1
1320,Female,26,FR,Free,199,95,0.47,Web,49,0,0
1321,Male,25,AU,Free,238,34,0.18,Desktop,32,0,0
1322,Other,57,UK,Premium,231,77,0.23,Mobile,0,1,0
1323,Female,28,AU,Student,283,17,0.04,Mobile,0,1,1
1324,Male,26,US,Premium,209,78,0.58,Desktop,0,1,0
1325,Female,59,UK,Premium,227,23,0.07,Mobile,0,1,0
1326,Female,20,CA,Premium,36,23,0.18,Desktop,0,1,0
1327,Female,54,FR,Family,117,73,0.4,Mobile,0,1,0
1328,Male,57,IN,Family,131,6,0.27,Web,0,1,1
1329,Other,30,PK,Student,293,30,0.56,Mobile,0,1,0
1330,Female,53,DE,Premium,44,67,0.18,Mobile,0,1,0
1331,Male,40,US,Family,268,98,0.33,Desktop,0,1,0
1332,Female,59,FR,Family,242,67,0.41,Desktop,0,1,0
1333,Male,21,AU,Family,141,94,0.54,Mobile,0,1,1
1334,Female,48,CA,Family,277,74,0.36,Mobile,0,1,0
1335,Female,42,PK,Family,106,98,0.59,Desktop,0,1,0
1336,Female,37,PK,Premium,153,93,0.51,Mobile,0,1,1
1337,Other,57,UK,Student,91,33,0.06,Mobile,0,1,0
1338,Female,25,CA,Family,264,43,0.51,Web,0,1,0
1339,Male,22,US,Family,163,55,0.01,Desktop,0,1,1
1340,Male,33,US,Student,87,87,0.22,Desktop,0,1,0
1341,Female,18,UK,Premium,155,45,0.42,Web,0,1,1
1342,Male,58,FR,Free,90,57,0.01,Web,6,0,1
1343,Other,43,PK,Student,20,56,0.09,Web,0,1,0
1344,Male,33,UK,Free,262,56,0.16,Desktop,41,0,0
1345,Other,19,IN,Free,177,59,0.32,Web,48,0,0
1346,Other,57,UK,Student,232,43,0.59,Web,0,1,1
1347,Other,32,AU,Student,288,84,0.33,Desktop,0,1,0
1348,Other,51,CA,Family,122,20,0.41,Web,0,1,1
1349,Other,30,US,Premium,249,21,0.53,Mobile,0,1,0
1350,Male,34,US,Student,177,22,0.18,Web,0,1,0
1351,Male,57,CA,Family,59,19,0.25,Desktop,0,1,0
1352,Female,51,AU,Free,79,61,0.11,Web,27,0,1
1353,Other,22,CA,Family,30,39,0.33,Desktop,0,1,0
1354,Female,29,UK,Premium,26,35,0.28,Desktop,0,1,1
1355,Other,33,IN,Free,182,67,0.49,Web,31,0,0
1356,Female,48,CA,Family,193,41,0.17,Desktop,0,1,0
1357,Male,35,IN,Student,82,26,0.31,Mobile,0,1,1
1358,Female,32,CA,Free,114,34,0.16,Web,16,0,0
1359,Female,17,PK,Premium,92,65,0.16,Web,0,1,0
1360,Other,56,UK,Free,265,50,0.05,Web,19,0,0
1361,Male,53,IN,Family,45,77,0.55,Desktop,0,1,0
1362,Other,42,UK,Family,177,60,0.04,Desktop,0,1,0
1363,Other,19,FR,Free,16,48,0.06,Web,47,0,0
1364,Male,18,FR,Student,238,42,0.51,Desktop,0,1,0
1365,Male,49,PK,Family,290,21,0.53,Mobile,0,1,1
1366,Other,24,DE,Premium,88,7,0.33,Mobile,0,1,0
1367,Female,47,US,Premium,119,50,0.57,Mobile,0,1,1
1368,Female,18,IN,Family,52,74,0,Web,0,1,1
1369,Female,58,PK,Student,223,2,0.01,Desktop,0,1,0
1370,Other,21,UK,Student,240,55,0.01,Desktop,0,1,1
1371,Female,48,FR,Free,62,14,0.58,Desktop,10,0,0
1372,Male,49,AU,Free,121,99,0.28,Mobile,47,0,0
1373,Male,52,UK,Student,173,45,0.41,Web,0,1,0
1374,Male,25,US,Student,56,91,0.08,Desktop,0,1,1
1375,Other,32,UK,Free,113,95,0.06,Web,22,0,1
1376,Male,44,US,Student,253,87,0.26,Desktop,0,1,0
1377,Other,50,US,Free,205,25,0.13,Web,13,0,0
1378,Female,58,FR,Student,20,46,0.49,Desktop,0,1,0
1379,Male,16,AU,Family,240,31,0.5,Web,0,1,0
1380,Other,47,IN,Premium,92,95,0.21,Web,0,1,0
1381,Other,23,UK,Premium,288,82,0.39,Desktop,0,1,0
1382,Other,43,US,Free,273,96,0.37,Mobile,41,0,0
1383,Male,45,IN,Student,19,4,0.02,Web,0,1,1
1384,Male,23,PK,Family,271,57,0.54,Desktop,0,1,0
1385,Other,38,UK,Student,72,61,0.2,Web,0,1,0
1386,Female,48,IN,Free,114,72,0.48,Web,44,0,1
1387,Male,31,UK,Premium,283,73,0.17,Mobile,0,1,0
1388,Other,56,IN,Free,245,92,0.28,Mobile,38,0,0
1389,Female,47,US,Free,116,21,0.24,Web,46,0,0
1390,Other,31,US,Free,126,22,0.15,Web,42,0,0
1391,Other,59,CA,Student,114,13,0.01,Mobile,0,1,0
1392,Male,45,IN,Free,31,47,0.22,Mobile,13,0,0
1393,Male,53,IN,Free,57,90,0.5,Desktop,15,0,0
1394,Other,34,UK,Free,272,30,0.46,Mobile,12,0,0
1395,Male,53,AU,Student,264,70,0.23,Web,0,1,0
1396,Other,53,CA,Premium,191,9,0.24,Mobile,0,1,1
1397,Other,44,DE,Student,229,6,0.33,Desktop,0,1,0
1398,Male,33,US,Free,74,67,0.15,Desktop,14,0,0
1399,Female,51,IN,Premium,98,38,0.59,Web,0,1,0
1400,Other,17,DE,Family,29,33,0.55,Desktop,0,1,1
1401,Female,43,UK,Free,21,16,0.34,Desktop,38,0,0
1402,Male,20,PK,Free,58,75,0.08,Web,47,0,0
1403,Male,42,DE,Family,292,64,0.09,Web,0,1,0
1404,Male,54,FR,Premium,49,13,0.04,Desktop,0,1,0
1405,Male,41,DE,Premium,126,86,0.33,Web,0,1,1
1406,Other,50,AU,Free,192,94,0.5,Mobile,44,0,0
1407,Male,28,PK,Family,294,41,0.15,Desktop,0,1,0
1408,Female,42,AU,Student,123,29,0.19,Desktop,0,1,0
1409,Other,31,FR,Premium,139,16,0.13,Desktop,0,1,0
1410,Male,34,AU,Premium,55,17,0.39,Web,0,1,0
1411,Other,26,AU,Free,228,74,0.3,Web,40,0,0
1412,Female,45,DE,Student,204,93,0.33,Desktop,0,1,0
1413,Female,24,US,Premium,199,81,0.26,Web,0,1,0
1414,Other,56,PK,Family,71,48,0.28,Web,0,1,0
1415,Female,39,FR,Family,251,25,0.22,Mobile,0,1,1
1416,Other,51,IN,Family,77,25,0.24,Desktop,0,1,0
1417,Female,20,US,Free,23,15,0.12,Web,5,0,0
1418,Other,19,IN,Student,30,19,0.26,Desktop,0,1,0
1419,Other,30,PK,Family,114,49,0.3,Web,0,1,0
1420,Other,43,PK,Free,48,78,0.36,Mobile,19,0,0
1421,Other,44,AU,Student,33,12,0.41,Web,0,1,0
1422,Female,59,DE,Premium,121,62,0.41,Desktop,0,1,1
1423,Female,16,CA,Free,147,4,0.58,Web,47,0,0
1424,Female,48,PK,Student,103,88,0.54,Desktop,0,1,0
1425,Female,33,DE,Premium,222,10,0.27,Mobile,0,1,0
1426,Male,45,PK,Family,58,41,0.17,Mobile,0,1,0
1427,Other,27,PK,Family,297,30,0.07,Desktop,0,1,0
1428,Male,17,DE,Free,117,83,0.26,Mobile,9,0,0
1429,Other,49,FR,Premium,131,49,0.04,Mobile,0,1,0
1430,Male,36,IN,Free,97,12,0.44,Desktop,32,0,0
1431,Female,53,DE,Family,112,35,0.42,Web,0,1,1
1432,Male,34,CA,Family,185,10,0.41,Mobile,0,1,1
1433,Other,36,IN,Family,131,16,0.5,Desktop,0,1,0
1434,Other,25,UK,Premium,56,53,0.12,Desktop,0,1,1
1435,Female,43,FR,Student,64,53,0.4,Desktop,0,1,1
1436,Male,42,AU,Family,160,91,0.27,Mobile,0,1,0
1437,Other,26,IN,Family,134,98,0.18,Desktop,0,1,0
1438,Male,16,UK,Premium,160,15,0.03,Desktop,0,1,0
1439,Male,48,UK,Premium,47,46,0.2,Web,0,1,0
1440,Male,53,US,Free,15,26,0.02,Mobile,29,0,1
1441,Female,22,DE,Premium,291,58,0.12,Desktop,0,1,0
1442,Other,19,UK,Free,75,21,0.24,Desktop,10,0,0
